id,tags,question,gold_answer,llm_only_answer,nsla_answer,nsla_v2_answer,nsla_iter_answer,llm_only_correct,nsla_correct,nsla_v2_correct,nsla_iter_correct,llm_only_EM,nsla_EM,nsla_v2_EM,nsla_iter_EM,llm_only_F1,nsla_F1,nsla_v2_F1,nsla_iter_F1,bleu_score_llm,bleu_score_nsla,bleu_score_nsla_v2,bleu_score_nsla_iter,judge_vote,judge_confidence,judge_rationale,v2_judge_vote,v2_judge_confidence,v2_judge_rationale,llm_only_time,nsla_time,nsla_v2_time,nsla_iter_time,verified,v2_feedback_status,v2_missing_links,v2_guardrail_ok,v2_guardrail_issues,v2_fallback_used,v2_explanation,v2_feedback_v1_status,v2_llm_status,iter_status,iter_missing_links,iter_conflicts,iter_guardrail_ok,iter_guardrail_issues,iter_iterations,iter_llm_status,delta_f1_v2_vs_v1,delta_f1_iter_vs_v2,error
case_011,"diritto_canonico,nullita_matrimonio",Cosa si intende per nullità del matrimonio canonico?,La nullità del matrimonio canonico è la dichiarazione del tribunale ecclesiastico che accerta l'assenza di un vero vincolo per la presenza di impedimenti dirimenti o vizi del consenso originari.,,,,,False,False,False,False,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0,,,0.0,,0.0,0.0,0.0,0.0,False,,,,0,False,,,{},,,,,0,0,{},0.0,0.0,HTTP 500 from /llm_only
case_012,"diritto_internazionale,contratti",Quando si applica la legge Geografica uniforme per i contratti internazionali?,"In assenza di scelta valida della legge applicabile, si applica la legge dello Stato con i collegamenti più stretti con il contratto, secondo i criteri di diritto internazionale privato.",,,,,False,False,False,False,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0,,,0.0,,0.0,0.0,0.0,0.0,False,,,,0,False,,,{},,,,,0,0,{},0.0,0.0,HTTP 500 from /llm_only
case_013,"processo_penale,misure_cautelari",Qual è la differenza tra misure cautelari personali e reali nel processo penale?,"Le misure cautelari personali limitano la libertà dell'indagato per esigenze processuali (fuga, inquinamento, reiterazione), mentre le misure reali incidono sui beni e mirano a conservare prove o garantire il pagamento di pene pecuniarie.",,,,,False,False,False,False,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0,,,0.0,,0.0,0.0,0.0,0.0,False,,,,0,False,,,{},,,,,0,0,{},0.0,0.0,HTTP 500 from /llm_only
case_014,"penale,riciclaggio",Quando si configura il reato di riciclaggio di denaro?,"Il riciclaggio si perfeziona quando, conoscendo l'origine delittuosa dei beni, si compiono operazioni di sostituzione, trasferimento o impiego atte a ostacolare l'identificazione della provenienza illecita.",,,,,False,False,False,False,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0,,,0.0,,0.0,0.0,0.0,0.0,False,,,,0,False,,,{},,,,,0,0,{},0.0,0.0,HTTP 500 from /llm_only
case_015,"contrattuale,preliminare",Cosa si intende per 'contratto preliminare' e quando diventa obbligatorio?,"Il contratto preliminare è un accordo con cui le parti si impegnano a concludere un successivo contratto definitivo, vincolandosi quando l'oggetto e gli elementi essenziali futuri sono determinati o determinabili.",,,,,False,False,False,False,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0,,,0.0,,0.0,0.0,0.0,0.0,False,,,,0,False,,,{},,,,,0,0,{},0.0,0.0,HTTP 500 from /llm_only
case_016,"lavoro,licenziamento",Quando un licenziamento per giustificato motivo oggettivo è considerato legittimo?,"Il licenziamento per giustificato motivo oggettivo è legittimo quando si fonda su esigenze produttive o organizzative effettive e documentate, il datore dimostra l'impossibilità di ricollocare il lavoratore e rispetta le procedure di legge.",,,,,False,False,False,False,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0,,,0.0,,0.0,0.0,0.0,0.0,False,,,,0,False,,,{},,,,,0,0,{},0.0,0.0,HTTP 500 from /llm_only
case_017,"consumatore,garanzia_legale",Quali diritti ha il consumatore quando il bene acquistato è difettoso entro due anni?,"Entro due anni dalla consegna, il consumatore ha diritto alla garanzia legale: può chiedere riparazione o sostituzione gratuite, oppure una riduzione del prezzo o la risoluzione del contratto se i rimedi primari sono impossibili o eccessivamente onerosi.",,,,,False,False,False,False,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0,,,0.0,,0.0,0.0,0.0,0.0,False,,,,0,False,,,{},,,,,0,0,{},0.0,0.0,HTTP 500 from /llm_only
case_018,"responsabilita_civile,medica",Quando sorge la responsabilità medica contrattuale di una struttura sanitaria?,La struttura sanitaria risponde contrattualmente se il paziente dimostra il contratto d'opera sanitaria e l'insorgenza di un danno riconducibile alla prestazione; spetta alla struttura provare che l'inadempimento sia stato inesistente o inevitabile secondo la diligenza professionale.,,,,,False,False,False,False,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0,,,0.0,,0.0,0.0,0.0,0.0,False,,,,0,False,,,{},,,,,0,0,{},0.0,0.0,HTTP 500 from /llm_only
case_019,"proprieta_intellettuale,marchio",Quando l'uso di un marchio altrui integra contraffazione?,"Vi è contraffazione quando un segno identico o simile viene usato per prodotti o servizi identici o affini in modo da generare confusione o associazione con il marchio registrato, senza autorizzazione del titolare.","L’uso di un marchio altrui integra contraffazione quando, senza il consenso del titolare, viene utilizzato in via d’impresa un segno identico o simile al marchio registrato per prodotti o servizi identici o affini, creando un rischio di confusione nel pubblico (art. 20 c.p.i.). È contraffazione anche l’uso di un marchio identico per prodotti identici, anche in assenza di confusione (art. 20, co. 1, lett. a).","L’uso di un marchio altrui integra contraffazione quando, senza consenso del titolare, lo si adopera in ambito commerciale su prodotti o servizi identici o affini coperti dal marchio, creando un rischio di confusione nel pubblico.",SÌ – l’uso di un marchio altrui è contraffazione quando il segno è identico/simile per prodotti o servizi identici/affini e sussiste rischio di confusione nel pubblico.,"SÌ – se il marchio è registrato, l’uso è senza consenso del titolare, avviene in ambito commerciale su prodotti/servizi identici/affini e crea rischio di confusione, si ha contraffazione marchio.",False,False,False,False,0,0,0,0,47.37,38.71,44.44,27.59,16.46,16.08,11.66,0.0,tie,0.0,,,0.0,,5.238701100000981,37.831481900000654,62.967042799999035,115.42954199999986,True,consistent_no_entailment,ContraffazioneMarchio,False,3,True,Il programma logico generato non ha superato i controlli di sicurezza. È stata mantenuta la risposta precedente oppure è richiesto un nuovo refinement.,consistent_no_entailment,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",consistent_no_entailment,ContraffazioneMarchio,,False,9,2,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",5.73,-16.86,
case_020,"trasporti,responsabilita_contrattuale",Qual è il regime della responsabilità del vettore per il trasporto di cose?,"Il vettore risponde della perdita o avaria delle cose dal momento in cui le riceve sino a quando le consegna, salvo provi che l'evento deriva da caso fortuito, vizi delle cose o forza maggiore.","La responsabilità del vettore per il trasporto di cose è disciplinata principalmente dagli artt. 1693-1710 del Codice Civile.

**Regime base (art. 1693 c.c.)**  
- Il vettore risponde **ex lege** della perdita e del danneggiamento delle cose consegnate a trasporto, a meno che **non provi il caso fortuito** (fatto imprevedibile e inevitabile).  
- La legge presume che la perdita o l’avaria sia avvenuta **per sua colpa**, salvo prova contraria.  

**Limiti quantitativi di risarcimento**  
- L’art. 1694 c.c. stabilisce un **limite massimo** di risarcimento pari al valore della cosa, **fino a un massimo di 0,50 € per ogni chilogrammo di peso lordo** (importo attualizzato dal D.L. n. 201/1999).  
- Il mittente può evitare tale limite **dichiarando il valore effettivo** della merce e pagando un sovrapprezzo (art. 1695 c.c.).

**Responsabilità per ritardo**  
- Il vettore è responsabile anche per il **ritardo nella consegna**, salvo prova del caso fortuito (art. 1696 c.c.). Il risarcimento è limitato al **danno diretto** e non può superare il corrispettivo del trasporto.

**Eccezioni e deroghe**  
- Il vettore **non risponde** se prova che il danno è derivato da **difetto naturale o vizio proprio della cosa**, da difetto del suo imballaggio o da atto del mittente (art. 1697 c.c.).  
- Le clausole che **escludono o limitano** la responsabilità del vettore sono **nulle** se il danno è causato da dolo o colpa grave (art. 1699 c.c.).

**Prescrizione**  
- L’azione di responsabilità si prescrive in **1 anno** dalla consegna o dal giorno in cui avrebbe dovuto avvenire (art. 1698 c.c.).

**Trasporto internazionale**  
- Se il trasporto è internazionale, possono applicarsi convenzioni come la **CMR** (strada), la **CIM** (ferrovia) o la **Convenzione di Montreal** (aereo), che hanno regole proprie su limiti e presunzioni di responsabilità.","Il codice civile stabilisce che il vettore è responsabile per la perdita o il danneggiamento delle cose consegnate per il trasporto dal momento del ricevimento fino alla consegna, salvo che provi che l’evento è derivato da caso fortuito, vizio della cosa o dolo del creditore (art. 1690 c.c.); la sua responsabilità è quindi oggettiva, con possibilità di esonerarsi solo per queste cause limitate.","SI – il vettore risponde oggettivamente della perdita/deterioramento della merce dal momento della presa in consegna fino alla consegna, salvo prova del caso fortuito o vizio della cosa (art. 1693 c.c.).","SI – il vettore risponde oggettivamente della perdita/danneggiamento della merce salvo provare causa non imputabile (art. 1693 c.c.); il programma ora collega correttamente inadempimento, danno, nesso causale e responsabilità.",False,False,False,False,0,0,0,0,17.48,39.51,37.93,17.54,0.02,0.05,0.06,0.04,tie,0.0,,tie,0.0,Judge metric disabled.,21.389437299998463,140.4138344999992,151.25338269999884,76.14638240000022,True,consistent_no_entailment,ResponsabilitaContrattuale,True,0,False,Il programma logico è coerente ma non implica ancora la conclusione. Mancano collegamenti o premesse aggiuntive. Feedback sintetico: Il sistema è coerente ma la conclusione non è dimostrabile.,consistent_no_entailment,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",consistent_no_entailment,TrasportoResponsabilitaVettore,,False,2,2,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",-1.58,-20.39,
case_021,"immobiliare,trascrizione",Quando la trascrizione di un contratto preliminare è opponibile ai terzi?,"La trascrizione del preliminare produce effetti prenotativi per un anno dalla data convenuta per il definitivo o, in mancanza, per tre anni dalla trascrizione; entro tali termini il promissario acquirente prevale su trascrizioni o iscrizioni successive.","La trascrizione del contratto preliminare è opponibile ai terzi dal momento in cui viene trascritta nei registri immobiliari, a condizione che il preliminare sia stipulato con le forme dell’atto pubblico o della scrittura privata autenticata (art. 2645-bis c.c.). Trascritto, produce effetti erga omnes: i terzi che acquistano diritti sull’immobile successivamente alla trascrizione sono vincolati al contenuto del preliminare, salvo il caso in cui l’acquisto avvenga a titolo gratuito o che il terzo dimostri di non avere potuto conoscere la trascrizione per causa a lui non imputabile.","La trascrizione del contratto preliminare è opponibile ai terzi dal momento in cui viene eseguita la trascrizione stessa nei registri immobiliari, a condizione che il preliminare sia valido e contenga tutti gli elementi essenziali del contratto definitivo (art. 2645-bis c.c.).","NO – mancano i requisiti di validità e trascrizione del preliminare, quindi l’opponibilità non è dimostrabile.","SI – la trascrizione del contratto preliminare è opponibile ai terzi dal momento in cui risulta legalmente trascritta (art. 2645-bis c.c.), perché la sola trascrizione è condizione sufficiente per l’efficacia erga omnes.",False,False,False,False,0,0,0,0,19.61,20.9,8.33,19.67,0.03,0.05,0.0,0.04,tie,0.0,,,0.0,,5.78139469999951,10.208866499999203,32.55677289999949,47.02258409999922,True,consistent_no_entailment,TrascrizioneOpponibileATerzi,False,3,True,Il programma logico generato non ha superato i controlli di sicurezza. È stata mantenuta la risposta precedente oppure è richiesto un nuovo refinement.,consistent_no_entailment,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",consistent_no_entailment,TrascrizioneOpponibileATerzi,,False,8,2,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",-12.56,11.34,
case_022,"contrattuale,clausola_penale",Che cosa comporta la clausola penale in un contratto?,"La clausola penale predetermina il risarcimento dovuto in caso di inadempimento o ritardo e consente al creditore di esigere la somma pattuita senza provare il danno, salvo il diritto di chiedere il risarcimento ulteriore se previsto.","La clausola penale è una previsione contrattuale con cui le parti stabiliscono in anticipo l’importo del risarcimento che il debitore dovrà versare al creditore in caso di inadempimento. In pratica, fissa una somma “forfettaria” di danneggiamento, evitando al creditore di dover provare l’entità effettiva del danno subito. Se l’inadempimento si verifica, il creditore può pretendere direttamente quella somma, salvo il diritto del debitore di chiedere alla Corte la riduzione dell’importo se risulta manifestamente eccessivo (art. 1384 c.c.).","La clausola penale è una pattuizione con cui le parti prevedono, in caso di inadempimento, il pagamento di una somma di denaro a titolo di risarcimento; il debitore inadempiente non può opporsi alla penale e il creditore può esigerla senza dover provare il danno, salvo il controllo del giudice sulla sua equità ex art. 1384 c.c.",NO – per la responsabilità contrattuale manca l’evento “inadempimento” e il nesso causale tra esso e il danno; il programma non riesce a dimostrare la conclusione.,"NO – manca il nesso causale tra inadempimento e danno, quindi la responsabilità contrattuale non è dimostrabile.",False,False,False,False,0,0,0,0,35.56,37.33,11.76,21.74,0.07,11.89,0.0,0.0,tie,0.0,,tie,0.0,Judge metric disabled.,6.393550999999206,16.12900500000069,42.23714309999923,51.654502800000046,True,consistent_no_entailment,ResponsabilitaContrattuale,True,0,False,Il programma logico è coerente ma non implica ancora la conclusione. Mancano collegamenti o premesse aggiuntive. Feedback sintetico: Il sistema è coerente ma la conclusione non è dimostrabile.,consistent_no_entailment,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",consistent_no_entailment,ResponsabilitaContrattuale,,False,2,2,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",-25.57,9.97,
case_023,"diritto_reale,usucapione",Quali requisiti servono per l'usucapione abbreviata di beni mobili registrati?,Per beni mobili registrati occorrono tre anni di possesso continuato in buona fede con titolo idoneo regolarmente trascritto; in mancanza di questi requisiti si applica il termine ordinario ventennale.,"Per l’usucapione abbreviata di beni mobili registrati (es. autoveicoli, motoveicoli o natanti iscritti nei relativi pubblici registri) occorrono i seguenti requisiti:

1. **Oggetto**: bene mobile registrato (con targa e pubblico registro).
2. **Detenzione**: il possesso deve essere **pubblico, pacifico, continuo e non ambiguo** per tutto l’arco temporale.
3. **Tempo**: **3 anni di possesso** (art. 943 c.c., primo comma).
4. **Buona fede iniziale**: il possesore deve essere **in buona fede al momento in cui ha iniziato la detenzione** (cioè deve ritenere, con ragionevole fondamento, che il bene sia suo o comunque che il diritto di proprietà gli spetti).
5. **Titolo**: occorre un **titolo idoneo a trasferire la proprietà** (es. contratto di vendita, permuta o donazione), anche se in realtà inefficace a trasferirla (es. per mancanza di potere del alienante).
6. **Iscrizione nel registro**: il possesso deve risultare dai registri di pubblica motorizzazione o da altri registri pubblici equivalenti.

Se tutti questi requisiti concorrono, il possesore può far dichiarare giudizialmente la propria proprietà con azione di usucapione (o opporre l’eccezione di usucapione se il bene gli viene rivendicato).","Per l'usucapione abbreviata di beni mobili registrati occorrono: (1) possesso continuato per almeno due anni; (2) titolo idoneo (atto traslativo della proprietà, ad esempio compravendita) registrato nei pubblici registri; (3) buona fede soggettiva del possessoriore (ignoranza del difetto di titolo) all’atto dell’acquisto e per tutto il periodo; (4) non deve esserci stata domanda di annullamento o opposizione nei due anni; (5) il bene deve essere un mobile iscritto in un registro pubblico (es. autoveicoli).","NO – manca l’assioma che il possesso sia protratto per almeno due anni, quindi l’usucapione abbreviata non è dimostrabile.","SI – il programma v2 aggiunge il requisito temporale “2 anni” tramite il predicante DurataPossesso≥2Anni, collegando tutti i presupposti di legge per l’usucapione abbreviata di beni mobili registrati.",False,False,False,False,0,0,0,0,21.25,28.89,13.04,23.08,0.03,0.04,0.0,0.0,tie,0.0,,tie,0.0,Judge metric disabled.,9.83232870000029,13.419130300000688,31.635436599999593,48.449461000000156,True,consistent_no_entailment,UsucapioneAbbreviata,True,0,False,Il programma logico è coerente ma non implica ancora la conclusione. Mancano collegamenti o premesse aggiuntive. Feedback sintetico: Il sistema è coerente ma la conclusione non è dimostrabile.,consistent_no_entailment,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",consistent_no_entailment,UsucapioneAbbreviata,,False,2,2,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",-15.85,10.03,
case_024,"procedura_civile,esecuzione_forzata",Quando si può chiedere la sospensione dell'esecuzione forzata?,"La sospensione dell'esecuzione forzata può essere chiesta dal debitore quando ricorrono gravi motivi, come la probabile fondatezza dell'opposizione o il rischio di danni irreparabili, e il giudice ritiene opportuno bloccare temporaneamente l'azione.","La sospensione dell’esecuzione forzata può essere chiesta:

1. **Prima dell’inizio dell’esecuzione** (cioè prima che il creditore inizi ad agire sul bene):  
   - con **opposizione all’esecuzione** ex art. 615 c.p.c. (se l’esecuzione è illegittima, per esempio per vizio di forma o carenza di un presupposto);  
   - con **ricorso al Tribunale** per ottenere la **sospensione cautelare** ex art. 669-bis c.p.c. (quando si teme un danno irreparabile e si ha un serio e fondato motivo).

2. **Dopo l’inizio dell’esecuzione**:  
   - con **opposizione all’esecuzione** ex art. 617 c.p.c. (se il debito è stato già pagato, prescritto o non esiste);  
   - con **opposizione di terzo** ex art. 619 c.p.c. (se il bene è di un terzo, non del debitore esecutato);  
   - con **ricorso per sospensione ex art. 649 c.p.c.** (se si propone **appello** o **ricorso in cassazione** contro il titolo esecutivo o contro il decreto ingiuntivo, e si dimostra che l’esecuzione può arrecare un **danno grave ed irreparabile**);  
   - con **istanza di sospensione ex art. 650 c.p.c.** (se si chiede la **revoca ex art. 391-bis c.p.c.** oppure il **contrasto di giudicato** ex art. 404 c.p.c.);  
   - con **istanza di sospensione ex art. 654 c.p.c.** (se si propone **querela di falso** contro il titolo esecutivo).

In sintesi: si può chiedere la sospensione **prima o durante l’esecuzione**, ma serve un **motivo legale valido** (es. titolo esecutivo errato, debito estinto, danno grave ed irreparabile, appello serio e fondato, ecc.) e, quasi sempre, **il giudice valuta se il danno dell’esecuzione supera quello della sospensione**.","La sospensione dell’esecuzione forzata può essere chiesta in qualunque stato del procedimento esecutivo, anche prima dell’inizio dell’esecuzione, purché sussista un motivo legittimo (es. pericolo di danno grave o irreparabile, opposizione, istanza di rateizzazione, ecc.) e si dia idonea cautela giudiziale (art. 591-bis c.p.c.).",NO – la responsabilità contrattuale non è dimostrabile perché manca la prova del danno patrimoniale e del nesso causale; conseguentemente la sospensione dell’esecuzione forzata non risulta giustificata.,"SI – la sospensione è ammessa se ricorre almeno una delle cause tassative ex art. 591-bis c.p.c.; nel programma è sufficiente che sia vera una delle premesse (motivi gravi, opposizione pendente, rateizzazione probabile, pignoramento di beni esenti, garanzia offerta, mancanza interesse creditore) per derivare la sospensione.",False,False,False,False,0,0,0,0,13.25,25.0,15.09,8.33,0.02,7.21,0.0,0.0,tie,0.0,,tie,0.0,Judge metric disabled.,11.764264899999034,12.567401000000245,60.004598199999236,111.6783663999995,True,consistent_no_entailment,SospensioneEsecuzioneForzata,True,0,False,Il programma logico è coerente ma non implica ancora la conclusione. Mancano collegamenti o premesse aggiuntive. Feedback sintetico: Il sistema è coerente ma la conclusione non è dimostrabile.,consistent_no_entailment,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",consistent_no_entailment,SospensioneEsecuzioneForzata,,False,10,2,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",-9.91,-6.76,
