id,tags,question,gold_answer,llm_only_answer,nsla_answer,nsla_v2_answer,nsla_iter_answer,llm_only_correct,nsla_correct,nsla_v2_correct,nsla_iter_correct,llm_only_EM,nsla_EM,nsla_v2_EM,nsla_iter_EM,llm_only_F1,nsla_F1,nsla_v2_F1,nsla_iter_F1,bleu_score_llm,bleu_score_nsla,bleu_score_nsla_v2,bleu_score_nsla_iter,judge_vote,judge_confidence,judge_rationale,v2_judge_vote,v2_judge_confidence,v2_judge_rationale,llm_only_time,nsla_time,nsla_v2_time,nsla_iter_time,verified,v2_feedback_status,v2_missing_links,v2_guardrail_ok,v2_guardrail_issues,v2_fallback_used,v2_explanation,v2_feedback_v1_status,v2_llm_status,iter_status,iter_missing_links,iter_conflicts,iter_guardrail_ok,iter_guardrail_issues,iter_iterations,iter_llm_status,delta_f1_v2_vs_v1,delta_f1_iter_vs_v2,error
case_011,"diritto_canonico,nullita_matrimonio",Cosa si intende per nullità del matrimonio canonico?,La nullità del matrimonio canonico è la dichiarazione del tribunale ecclesiastico che accerta l'assenza di un vero vincolo per la presenza di impedimenti dirimenti o vizi del consenso originari.,"La nullità del matrimonio canonico è un’affermazione giuridica con cui la Chiesa dichiara che, malgrado l’apparente celebrazione, non è mai esistito – «ex tunc» – un vincolo matrimoniale valido tra i contraenti. In altre parole, il tribunale ecclesiastico accerta che al momento del rito mancava almeno uno degli elementi essenziali o delle condizioni richieste dal diritto canonico (es. incapacità di assumere l’obbligo permanente, mancanza di libertà, errore sulla persona o sul matrimonio, simulazione, difetto di forma, ecc.). Se la causa di nullità è provata, il giudice emette un «giudicato» di nullità: i due contraenti risultano pertanto non uniti in matrimonio sacramentale e sono liberi di sposarsi validamente in Chiesa.","La nullità del matrimonio canonico è il giudizio con cui un tribunale ecclesiastico dichiara che, malgrado l’apparente celebrazione, è mancato almeno uno degli elementi essenziali richiesti dal diritto canonico (es. consenso valido, capacità, forma) e quindi il vincolo matrimoniale non è mai sorto: il matrimonio è ritenuto «non esistito» e i contraenti risultano liberi di risposarsi in chiesa.","NO – il programma non collega l’invalidità del contratto canonico a una causa di nullità prevista nel diritto civile; mancano i vincoli di forma, consenso, capacità o causa legittima per poter derivare la nullità.",NO – la responsabilità contrattuale non è dimostrabile perché manca il nesso causale tra l’inadempimento e il danno patrimoniale subito dal creditore.,False,False,False,False,0,0,0,0,25.0,32.43,25.0,8.89,6.29,10.47,0.0,0.0,tie,0.0,,,0.0,,8.279947099999845,10.651784800000314,36.45902589999969,39.082379699997546,True,consistent_no_entailment,NullitaCanonica,False,3,True,Il programma logico generato non ha superato i controlli di sicurezza. È stata mantenuta la risposta precedente oppure è richiesto un nuovo refinement.,consistent_no_entailment,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",consistent_no_entailment,ResponsabilitaContrattuale,,True,0,2,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",-7.43,-16.11,
case_012,"diritto_internazionale,contratti",Quando si applica la legge Geografica uniforme per i contratti internazionali?,"In assenza di scelta valida della legge applicabile, si applica la legge dello Stato con i collegamenti più stretti con il contratto, secondo i criteri di diritto internazionale privato.","La legge geografica uniforme si applica ai contratti internazionali quando le parti non hanno scelto espressamente la legge applicabile; in questo caso il contratto è regolato dalla legge dello Stato con cui esso presenta i collegamenti più stretti, individuato di norma nel luogo di residenza del caratterista se l’obbligazione è di caratteristica, ovvero nella sede principale del prestatore se l’obbligazione caratteristica va eseguita in un solo Stato.",La legge Geografica uniforme (art. 57 regolamento Roma I) si applica quando il contratto internazionale ha il centro caratteristico dell’esecuzione in un solo Stato e il contraente ha la propria attività principale o la residenza abituale in un altro Stato; in tal caso la legge di quest’ultimo Stato prevale su quella del luogo di esecuzione.,"NO – manca il nesso causale tra l’inadempimento e il danno, elemento indispensabile per la responsabilità contrattuale ex art. 1218 c.c.",NO – la legge Geografica uniforme si applica solo se il contratto è internazionale e possiede un nesso territoriale specifico (es. prestazione da eseguirsi in uno Stato determinato); nel programma non risulta alcun fatto che individui tale collegamento geografico.,False,False,False,False,0,0,0,0,31.71,26.47,8.89,25.0,7.06,0.0,0.0,0.0,tie,0.0,,tie,0.0,Judge metric disabled.,3.2742961999974796,8.734769799997594,36.45736089999991,66.66621289999966,True,consistent_no_entailment,ResponsabilitaContrattuale,True,0,False,Il programma logico è coerente ma non implica ancora la conclusione. Mancano collegamenti o premesse aggiuntive. Feedback sintetico: Il sistema è coerente ma la conclusione non è dimostrabile.,consistent_no_entailment,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",consistent_no_entailment,LeggeGeograficaUniforme,,False,5,3,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",-17.58,16.11,
case_013,"processo_penale,misure_cautelari",Qual è la differenza tra misure cautelari personali e reali nel processo penale?,"Le misure cautelari personali limitano la libertà dell'indagato per esigenze processuali (fuga, inquinamento, reiterazione), mentre le misure reali incidono sui beni e mirano a conservare prove o garantire il pagamento di pene pecuniarie.","Nel processo penale italiano, le **misure cautelari personali** e le **misure cautelari reali** hanno finalità diverse e colpiscono beni distinti:

- **Misure cautelari personali**: sono dirette contro la **persona** del soggetto indagato o imputato. Hanno lo scopo di garantire la **presenza dell’imputato nel processo**, evitare la **reiterazione del reato** o la **inquinamento delle prove**. Esempi: **arresto**, **custodia cautelare in carcere**, **obbligo di dimora**, **divieto di avvicinamento**, **obbligo di presentazione alla polizia giudiziaria**.

- **Misure cautelari reali**: sono dirette contro **beni** (mobili o immobili) riconducibili all’imputato o a terzi. Hanno lo scopo di **assicurare la confisca**, la **restituzione del profitto del reato**, o la **riparazione del danno** civile. Esempi: **sequestro preventivo**, **sequestro conservativo**, **ipoteca giudiziaria**.

In sintesi: le **prime** limitano la libertà personale, le **seconde** colpiscono i beni.","Le misure cautelari personali limitano la libertà personale (arresto, custodia cautelare, divieto di dimora, obbligo di presentazione alla P.G., obbligo di soggiorno, divieto di avvicinamento alle persone o luoghi, sospensione della patente o delle armi) e si applicano quando viè pericolo di fuga o di inquinamento probatorio; le misure cautelari reali colpiscono beni (sequestro e confisca preventiva) per assicurare la futura esecuzione della confisca penale e si usano quando sussiste pericolo di dissipazione del profitto o del reato.",SI – le regole distinguono ora correttamente le due sottoclassi di misure cautelari; la query chiede l’esclusività (una sola delle due) e risulta soddisfatta.,SI – la regola di esclusione tra misura personale e reale è correttamente formalizzata e la query è dimostrabile.,False,False,False,False,0,0,0,0,19.3,30.23,18.52,12.77,0.02,11.19,0.0,0.0,tie,0.0,,tie,0.0,Judge metric disabled.,7.233672300000762,12.765446900000825,26.73561719999998,31.03074419999757,True,consistent_no_entailment,and,True,0,False,Il programma logico è coerente ma non implica ancora la conclusione. Mancano collegamenti o premesse aggiuntive. Feedback sintetico: Il sistema è coerente ma la conclusione non è dimostrabile.,consistent_no_entailment,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",consistent_no_entailment,and,,True,0,2,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",-11.71,-5.75,
case_014,"penale,riciclaggio",Quando si configura il reato di riciclaggio di denaro?,"Il riciclaggio si perfeziona quando, conoscendo l'origine delittuosa dei beni, si compiono operazioni di sostituzione, trasferimento o impiego atte a ostacolare l'identificazione della provenienza illecita.","Il reato di riciclaggio si configura quando una persona sostituisce o trasferisce denaro, beni o altre utilità provenienti da un reato (ad esempio traffico di droga, corruzione, truffa), oppure compie altre operazioni su di essi, al fine di ostacolare le indagini sul loro reato di origine. In sintesi: occorre che il denaro/beni abbiano origine illecita e che l’agente li impieghi, li converta, li nasconda o li faccia apparire leciti, con la consapevolezza della loro provenienza criminosa e l’intento di impedire l’identificazione della provenienza illecita (art. 648-bis c.p.).","Il reato di riciclaggio si configura quando chiunque, avendo la coscienza dell’origine illecita del denaro o dei beni, compie una delle condotte previste dall’art. 648-bis c.p. (sostituzione, trasferimento, conversione, occultamento, acquisto, detenzione o impiego) al fine di ostacolare l’identificazione della loro provenienza delittuosa.","SI – il reato di riciclaggio si configura quando il soggetto, non partecipe del reato-presupposto, compie operazioni su denaro/beni di illecita provenienza al fine di occultarne l’origine (art. 648-bis c.p.).",SI – il reato di riciclaggio si configura quando il soggetto (non concorrente nel reato-presupposto) compie operazioni su denaro/beni di provenienza delittuosa atte a ostacolarne l’identificazione (art. 648-bis c.p.).,False,False,False,False,0,0,0,0,19.78,30.77,24.0,36.0,0.0,0.0,0.0,0.0,tie,0.0,,tie,0.0,Judge metric disabled.,4.172459000001254,7.068310899998323,22.7982434000005,36.203842999999324,True,consistent_no_entailment,Riciclaggio,True,0,False,Il programma logico è coerente ma non implica ancora la conclusione. Mancano collegamenti o premesse aggiuntive. Feedback sintetico: Il sistema è coerente ma la conclusione non è dimostrabile.,consistent_no_entailment,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",consistent_no_entailment,Riciclaggio,,False,4,2,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",-6.77,12.0,
case_015,"contrattuale,preliminare",Cosa si intende per 'contratto preliminare' e quando diventa obbligatorio?,"Il contratto preliminare è un accordo con cui le parti si impegnano a concludere un successivo contratto definitivo, vincolandosi quando l'oggetto e gli elementi essenziali futuri sono determinati o determinabili.",,,,,False,False,False,False,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0,,,0.0,,6.664619999999559,10.607091599998967,0.0,0.0,False,,,,0,False,,,{},,,,,0,0,{},0.0,0.0,HTTP 500 from /legal_query_v2
case_016,"lavoro,licenziamento",Quando un licenziamento per giustificato motivo oggettivo è considerato legittimo?,"Il licenziamento per giustificato motivo oggettivo è legittimo quando si fonda su esigenze produttive o organizzative effettive e documentate, il datore dimostra l'impossibilità di ricollocare il lavoratore e rispetta le procedure di legge.","Un licenziamento per giustificato motivo oggettivo è considerato legittimo quando l’azienda dimostra un reale e oggettivo esigenza organizzativa, produttiva o tecnica che impone la soppressione del posto di lavoro. Tale esigenza deve essere concreta, attuale, non pretestuosa e deve comportare una modificazione sostanziale e duratura delle mansioni, non potendo essere ricondotta a ragioni di mera convenienza o a situazioni transitorie. Inoltre, il datore di lavoro deve rispettare i criteri di scelta del lavoratore da licenziare (cosiddetta “motivazione del recesso”), previsti dalla legge o dal contratto collettivo, e deve osservare correttamente la procedura di consultazione sindacale (legge 223/1991). Se questi requisiti non sono rispettati, il licenziamento può essere impugnato e dichiarato illegittimo.","Un licenziamento per giustificato motivo oggettivo è legittimo quando il datore di lavoro dimostra un'organica e reale esigenza produttiva o organizzativa che comporti la soppressione o la trasformazione del posto di lavoro, adempie all'obbligo di procedura (comunicazione scritta all'interessato con indicazione dei motivi, previa contestazione, eventuale contraddittorio), rispetta il criterio della comparazione tra lavoratori (maggior tutela) e corrisponde l'indennità sostitutiva di preavviso e, se previsto, il trattamento di fine rapporto.",NO – manca la prova che l’inadempimento sia imputabile al debitore (non esiste assioma che neghi CausaNonImputabile) e non è esclusa l’impossibilità della prestazione; pertanto la responsabilità contrattuale non è dimostrabile.,NO – la responsabilità contrattuale ex art. 1218 c.c. non è dimostrabile perché manca l’imputabilità dell’inadempimento (non risultano provati dolo/coltpa né esclusa causa non imputabile).,False,False,False,False,0,0,0,0,26.32,33.33,7.14,3.77,6.58,12.58,0.0,0.0,tie,0.0,,,0.0,,61.5139233000009,21.1441135999994,54.05534720000287,62.39814860000115,True,consistent_no_entailment,ResponsabilitaContrattuale,False,7,True,Il programma logico generato non ha superato i controlli di sicurezza. È stata mantenuta la risposta precedente oppure è richiesto un nuovo refinement.,consistent_no_entailment,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",consistent_no_entailment,ResponsabilitaContrattuale,,False,2,2,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",-26.19,-3.37,
case_017,"consumatore,garanzia_legale",Quali diritti ha il consumatore quando il bene acquistato è difettoso entro due anni?,"Entro due anni dalla consegna, il consumatore ha diritto alla garanzia legale: può chiedere riparazione o sostituzione gratuite, oppure una riduzione del prezzo o la risoluzione del contratto se i rimedi primari sono impossibili o eccessivamente onerosi.","Quando il bene acquistato si rivela difettoso entro due anni dalla consegna, il consumatore ha diritto, a sua scelta e senza spese, alla **riparazione** o alla **sostituzione** del prodotto da parte del venditore.  

Se la riparazione o la sostituzione non è possibile o è eccessivamente onerosa, il consumatore può chiedere un **adeguato riduzione del prezzo** o la **risoluzione del contratto** (cioè il rimborso).  

Questi diritti sono previsti dalla **garanzia legale di conformità** (articoli 128-135 del Codice del Consumo) e si applicano **senza alcun costo** per il consumatore, a condizione che il difetto sia segnalato **entro 2 mesi** dalla sua scoperta.",Risposta generica (modalità dummy) alla domanda: 'Quali diritti ha il consumatore quando il bene acquistato è difettoso entro due anni?'.,NO – la responsabilità contrattuale non è dimostrabile perché manca il nesso causale tra il difetto di conformità e il danno patrimoniale allegato.,"SI – il consumatore ha diritto alla garanzia legale biennale per difetto di conformità; può scegliere tra riparazione, sostituzione, riduzione prezzo o risoluzione.",False,False,False,False,0,0,0,0,36.36,22.64,7.27,35.09,11.28,0.0,0.0,13.13,tie,0.0,,,0.0,,28.554919399997743,10.92940230000022,186.5792715000025,258.79598049999913,True,consistent_no_entailment,ResponsabilitaContrattuale,False,2,True,Il programma logico generato non ha superato i controlli di sicurezza. È stata mantenuta la risposta precedente oppure è richiesto un nuovo refinement.,consistent_no_entailment,"{""Structured Extractor"": ""ok"", ""Canonicalizer"": ""ok"", ""Refinement LLM"": ""ok""}",consistent_no_entailment,DirittoSceltaRemedy,,False,2,2,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",-15.37,27.81,
case_018,"responsabilita_civile,medica",Quando sorge la responsabilità medica contrattuale di una struttura sanitaria?,La struttura sanitaria risponde contrattualmente se il paziente dimostra il contratto d'opera sanitaria e l'insorgenza di un danno riconducibile alla prestazione; spetta alla struttura provare che l'inadempimento sia stato inesistente o inevitabile secondo la diligenza professionale.,"La responsabilità medica contrattuale di una struttura sanitaria sorge quando questa, avendo accettato la richiesta di prestazione sanitaria da parte del paziente (o di chi lo rappresenta), non adempie correttamente agli obblighi derivanti dal contratto di cura. In particolare, la responsabilità si configura quando la struttura non garantisce la prestazione con la diligenza richiesta dal tipo di attività svolta (art. 1176 c.c.), causando un danno al paziente. Tale responsabilità è oggettiva, nel senso che il paziente deve solo dimostrare il fatto dell’inadempimento e il danno, senza dover provare la colpa della struttura.","La responsabilità medica contrattuale di una struttura sanitaria sorge quando, in esecuzione di un contratto di prestazione sanitaria, la struttura stessa viola gli obblighi di diligenza, competenza e correttezza, causando un danno al paziente. È sufficiente il fatto dell’inadempimento contrattuale (art. 1218 c.c.) senza che il paziente debba provare la colpa, salvo prova liberatoria della struttura.","SI – la responsabilità medica contrattuale della struttura sanitaria sorge quando: (i) esiste un contratto di spedalità valido, (ii) la struttura ha un obbligo verso il paziente, (iii) si verifica un inadempimento imputabile alla struttura, (iv) il paziente subisce un danno patrimoniale e (v) tra inadempimento e danno sussiste nesso causale. Tutti gli elementi risultano dimostrabili nel programma.",NO – manca il nesso causale tra l’evento di inadempimento e il danno patrimoniale del paziente; senza tale nesso la responsabilità medica contrattuale non è dimostrabile.,False,False,False,False,0,0,0,0,25.74,30.77,27.85,18.18,0.0,0.0,0.0,0.0,tie,0.0,,,0.0,,4.5646481000003405,18.325890600001003,52.77258160000201,53.450174600002356,True,consistent_no_entailment,ResponsabilitaMedicaContrattuale,False,2,True,Il programma logico generato non ha superato i controlli di sicurezza. È stata mantenuta la risposta precedente oppure è richiesto un nuovo refinement.,consistent_no_entailment,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",consistent_no_entailment,ResponsabilitaMedicaContrattuale,,True,0,2,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",-2.92,-9.67,
case_019,"proprieta_intellettuale,marchio",Quando l'uso di un marchio altrui integra contraffazione?,"Vi è contraffazione quando un segno identico o simile viene usato per prodotti o servizi identici o affini in modo da generare confusione o associazione con il marchio registrato, senza autorizzazione del titolare.","L’art. 20 c.p.i. stabilisce che costituisce contraffazione l’uso nel corso del commercio, senza il consenso del titolare, di un segno identico a marchio registrato per prodotti o servizi identici, ovvero di un segno identico o simile per prodotti o servizi identici o affini quando, per effetto dell’identità o somiglianza tra i segni e l’identità o affinità tra i prodotti o servizi, possa sorgere un rischio di confusione nel pubblico, che comprende anche il rischio di associazione tra il segno e il marchio.","L’art. 20 c.p.i. stabilisce che costituisce contraffazione l’uso nel traffico economico di un segno identico o simile a un marchio registrato per prodotti o servizi identici o affini, quando ciò possa generare confusione nel pubblico. Pertanto l’uso altrui integra contraffazione quando: (i) il segno è identico/simile, (ii) è usato per prodotti/servizi identici o affini, (iii) l’uso avviene nel traffico economico e (iv) esiste pericolo di confusione.","SÌ – se il marchio è altrui, viene usato senza consenso e l’uso è idoneo a creare confusione sulla provenienza dei prodotti, si ha contraffazione.","SÌ – l’uso senza consenso di marchio altrui su prodotti/servizi identici o affini integra contraffazione quando vi è rischio di confusione del pubblico, come previsto dagli artt. 473 c.p. e 20 c.p.i.",False,False,False,False,0,0,0,0,41.46,43.04,25.93,36.07,18.15,15.85,0.0,0.06,tie,0.0,,,0.0,,4.737340600000607,15.115283200000704,32.371052500002406,43.9254852999984,True,consistent_no_entailment,ContraffazioneMarchio,False,5,True,Il programma logico generato non ha superato i controlli di sicurezza. È stata mantenuta la risposta precedente oppure è richiesto un nuovo refinement.,consistent_no_entailment,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",consistent_no_entailment,ContraffazioneMarchio,,False,3,2,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",-17.11,10.14,
case_020,"trasporti,responsabilita_contrattuale",Qual è il regime della responsabilità del vettore per il trasporto di cose?,"Il vettore risponde della perdita o avaria delle cose dal momento in cui le riceve sino a quando le consegna, salvo provi che l'evento deriva da caso fortuito, vizi delle cose o forza maggiore.","La responsabilità del vettore per il trasporto di cose è disciplinata principalmente dagli artt. 1693-1710 c.c. Il vettore risponde **objectivamente** (cioè anche senza colpa) della perdita, del danneggiamento o del ritardo nella consegna delle merci, **salvo che provi di aver adottato tutte le misure idonee ad evitare il danno** (art. 1693, 1° co. c.c.).  

Se il vettore dimostra di non essere in colpa, la sua responsabilità è **limitata** al valore delle cose trasportate, calcolato secondo il corrispettivo del trasporto, il prezzo di mercato e altri criteri indicati dall’art. 1696 c.c.  

Inoltre, il vettore può **esonerarsi totalmente o parzialmente** dalla responsabilità se prova che il danno è derivato da:  
- **vizio naturale** della cosa,  
- **difetto dell’imballaggio**,  
- **fatto del mittente** o del destinatario,  
- **fatto della natura o del difetto** della cosa trasportata.  

Infine, il vettore può **convenzionalmente limitare o escludere la sua responsabilità**, ma solo se la clausola è **specificamente accettata per iscritto** dal committente (art. 1694 c.c.).","Il vettore è responsabile per la perdita o il danneggiamento delle cose trasportate, salvo prova di causa fortuita o colpa del danneggiato (art. 1693 c.c.); la responsabilità è oggettiva, con inversione dell’onere della prova.","SI – la responsabilità del vettore è oggettiva: risponde di perdita/deterioramento dal ricevimento alla consegna, salvo caso fortuito o vizio della cosa (art. 1690-1692 c.c.).",NO – mancano il danno patrimoniale e il nesso causale; la responsabilità contrattuale del vettore non è dimostrabile.,False,False,False,False,0,0,0,0,17.39,26.67,29.09,8.51,0.03,0.0,0.0,0.0,tie,0.0,,,0.0,,8.203605999999127,8.077437200001441,43.32410609999715,46.35025229999883,True,consistent_no_entailment,ResponsabilitaContrattuale,False,3,True,Il programma logico generato non ha superato i controlli di sicurezza. È stata mantenuta la risposta precedente oppure è richiesto un nuovo refinement.,consistent_no_entailment,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",consistent_no_entailment,ResponsabilitaContrattuale,,True,0,2,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",2.42,-20.58,
case_021,"immobiliare,trascrizione",Quando la trascrizione di un contratto preliminare è opponibile ai terzi?,"La trascrizione del preliminare produce effetti prenotativi per un anno dalla data convenuta per il definitivo o, in mancanza, per tre anni dalla trascrizione; entro tali termini il promissario acquirente prevale su trascrizioni o iscrizioni successive.","La trascrizione del contratto preliminare è opponibile ai terzi dal momento in cui viene trascritta nei registri immobiliari, a condizione che sia stata richiesta entro sessanta giorni dalla conclusione del contratto o dalla data in cui è stata apposta l’ultima firma autenticata (art. 2645-bis c.c.). Se la trascrizione è tardiva, non produce effetti nei confronti dei terzi che nel frattempo hanno acquistato diritti reali sull’immobile.","La trascrizione del contratto preliminare è opponibile ai terzi dal momento della sua iscrizione nei registri immobiliari, a condizione che il preliminare contenga tutti gli elementi essenziali del contratto definitivo e sia trascritto entro i termini di legge; solo allora produce efficacia nei confronti dei successivi acquirenti o creditori iscritti successivamente.","SI – la trascrizione del contratto preliminare è opponibile ai terzi dal momento in cui viene trascritta nel registro immobiliare, a condizione che il contratto sia valido e che la trascrizione preceda eventuali diritti in conflitto.",NO – la trascrizione del preliminare non risulta avvenuta; pertanto la condizione per l’opponibilità ai terzi non è soddisfatta.,False,False,False,False,0,0,0,0,26.19,25.32,19.05,20.41,0.04,0.04,0.05,5.73,tie,0.0,,,0.0,,4.020423199999641,8.083983599997737,29.474005600000964,39.24496490000092,True,consistent_no_entailment,TrascrizioneOpponibileATerzi,False,1,True,Il programma logico generato non ha superato i controlli di sicurezza. È stata mantenuta la risposta precedente oppure è richiesto un nuovo refinement.,consistent_no_entailment,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",consistent_no_entailment,TrascrizioneOpponibileATerzi,,False,3,2,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",-6.27,1.36,
case_022,"contrattuale,clausola_penale",Che cosa comporta la clausola penale in un contratto?,"La clausola penale predetermina il risarcimento dovuto in caso di inadempimento o ritardo e consente al creditore di esigere la somma pattuita senza provare il danno, salvo il diritto di chiedere il risarcimento ulteriore se previsto.","La clausola penale è una previsione contrattuale con cui le parti stabiliscono in anticipo l’importo del risarcimento che il debitore dovrà pagare al creditore in caso di inadempimento. Ha tre effetti principali:

1. **Facilità di prova**: il creditore non deve dimostrare l’entità del danno; basta allegare l’inadempimento e richiedere la somma pattuita.  
2. **Funzione punitiva e compensativa**: la somma serve sia a sanzionare il debitore sia a risarcire il creditore, anche se può essere richiesta anche se il danno effettivo è minore o nullo.  
3. **Limitazione della responsabilità**: il debitore può eccepire l’eccessiva onerosità della penale e chiedere al giudice la sua **equa riduzione** (art. 1384 c.c.), ma non può unilateralmente decidere di pagare meno.

In sintesi, la clausola penale rende più rapida e certa la tutela del creditore, ma può essere moderata dal giudice se risulta manifestamente eccessiva.","La clausola penale è una pattuizione con cui le parti prevedono, in caso di inadempimento, il pagamento di una somma di danaro a titolo di risarcimento; l’art. 1382 c.c. consente al debitore di chiedere la riduzione della penale se l’obbligazione è stata adempiuta in parte o se la prova dell’esiguità del danno dimostra che la somma pattuita è eccessiva.","SI – la clausola penale è pattuita nel contratto e scatta in caso di inadempimento, comportando la liquidazione di una somma a titolo di risarcimento (art. 1382-1384 c.c.).","SI – la clausola penale impone al debitore il pagamento della somma pattuita; se adempie solo in parte può ottenere riduzione (art. 1382 c.c.), mentre il creditore può rinunciare alla penale per chiedere l’adempimento in natura più il danno eccedente (art. 1383 c.c.).",False,False,False,False,0,0,0,0,24.0,37.84,37.04,30.3,0.05,0.07,0.06,0.04,tie,0.0,,,0.0,,6.233650699999998,13.328933400000096,46.37236069999926,73.21924710000167,True,consistent_no_entailment,LiquidazionePenale,False,6,True,Il programma logico generato non ha superato i controlli di sicurezza. È stata mantenuta la risposta precedente oppure è richiesto un nuovo refinement.,consistent_no_entailment,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",consistent_no_entailment,ResponsabilitaContrattuale,,False,6,2,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",-0.8,-6.73,
case_023,"diritto_reale,usucapione",Quali requisiti servono per l'usucapione abbreviata di beni mobili registrati?,Per beni mobili registrati occorrono tre anni di possesso continuato in buona fede con titolo idoneo regolarmente trascritto; in mancanza di questi requisiti si applica il termine ordinario ventennale.,"Per l’usucapione abbreviata di beni mobili registrati (es. autoveicoli, motoveicoli o natanti iscritti in pubblici registri) occorrono i seguenti requisiti:

1. **Oggetto**: bene mobile iscritto in un registro pubblico (art. 535 c.c.).
2. **Detenzione**: possesso continuo e non interrotto per **3 anni** (termine ridotto rispetto ai 20 o 10 anni dell’usucapione ordinaria).
3. **Titolo e buona fede**:
   - Titolo idoneo a trasferire la proprietà (es. contratto di compravendita, anche se nullo o annullabile).
   - Buona fede del possessorne **all’inizio della detenzione** (art. 534 c.c.): il detentore deve ritenere, con colpa non grave, di acquistare il bene da chi ne è legitimatо.
4. **Non deve sussistere**:
   - Rapporto di pretesa (art. 1164 c.c.) tra il proprietario registrato e il detentore: il diritto reale dell’usucapente si perfeziona solo se, nel triennio, il proprietario non ha fatto valere la sua pretesa (es. rivendicazione, opposizione a trascrizione, ecc.).
   - Interruzione della prescrizione (interruzione del possesso, rinuncia, ecc.).

Se tali condizioni si verificano, decorso il triennio il possessore può chiedere al conservatore del registro la trascrizione del suo diritto di proprietà, oppure agire in giudizio per farlo accertare.","Per l’usucapione abbreviata di beni mobili registrati occorrono: 1) possesso continuativo e non interrotto per almeno due anni; 2) buona fede del possessore all’inizio del possesso; 3) titolo idoneo a trasferire la proprietà (es. atto di vendita, donazione) anche se inefficace; 4) iscrizione del possessore nei registri di pubblicità legale (es. PRA per autoveicoli) effettuata prima dell’inizio del possesso.","NO – mancano gli assiomi su ‘RegistrazioneTitolo’ e ‘MancataDomandaRestituzione’ richiesti dall’art. 1154 c.c. per l’usucapione abbreviata, perciò la conclusione non è dimostrabile.","SI – la regola di usucapione abbreviata ora include esplicitamente i quattro requisiti (buona fede, titolo idoneo, possesso continuato e pubblico) e la query risulta dimostrabile.",False,False,False,False,0,0,0,0,19.39,25.97,4.08,23.53,0.02,0.04,0.0,0.0,tie,0.0,,,0.0,,20.69906550000087,11.986706700001378,50.436346399998,52.23556639999879,True,consistent_no_entailment,UsucapioneAbbreviata,False,3,True,Il programma logico generato non ha superato i controlli di sicurezza. È stata mantenuta la risposta precedente oppure è richiesto un nuovo refinement.,consistent_no_entailment,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",consistent_no_entailment,UsucapioneAbbreviata,,True,0,2,"{""Canonicalizer"": ""ok"", ""Structured Extractor"": ""ok"", ""Refinement LLM"": ""ok""}",-21.89,19.45,
